tid,sid,lat,lon,time,angle,speed,label
31,9,3.798,-44.703,1088982000,255.4383,3.44,NOT_FISHING
31,9,3.783,-44.76,1088983680,255.2274,3.89,NOT_FISHING
31,9,3.763,-44.825,1088985600,252.8644,3.93,NOT_FISHING
31,9,3.72,-44.947,1088989200,250.5502,3.99,NOT_FISHING
31,9,3.71,-44.969,1088989920,245.5113,3.73,NOT_FISHING
31,9,3.7,-44.997,1088990760,250.3091,3.93,NOT_FISHING
31,9,3.68,-45.065,1088992800,253.5804,3.86,NOT_FISHING
31,9,3.646,-45.183,1088996400,253.899,3.79,NOT_FISHING
31,9,3.634,-45.242,1088998140,258.4827,3.84,NOT_FISHING
31,9,3.618,-45.309,1089000000,256.5451,4.11,NOT_FISHING
31,9,3.585,-45.445,1089003780,256.3392,4.11,NOT_FISHING
31,9,3.557,-45.575,1089007200,257.8262,4.32,NOT_FISHING
31,9,3.543,-45.661,1089009420,260.7391,4.36,NOT_FISHING
31,9,3.532,-45.717,1089010800,258.868,4.59,NOT_FISHING
31,9,3.5,-45.857,1089014400,257.1058,4.43,NOT_FISHING
31,9,3.484,-45.94,1089016440,259.0716,4.6,NOT_FISHING
31,10,3.472,-46.001,1089018000,258.8526,4.42,FISHING
31,10,3.442,-46.159,1089021840,259.2347,4.65,FISHING
31,10,3.43,-46.23,1089023520,260.392,4.76,FISHING
31,10,3.419,-46.302,1089025200,261.3005,4.81,FISHING
31,10,3.4,-46.456,1089028800,262.9588,4.78,FISHING
31,10,3.393,-46.507,1089030000,262.1726,4.76,FISHING
31,10,3.379,-46.609,1089032400,262.1742,4.76,FISHING
31,10,3.361,-46.779,1089036540,263.9505,4.58,FISHING
31,10,3.343,-46.86,1089038520,257.4528,4.65,FISHING
31,10,3.335,-46.906,1089039600,260.1191,4.8,FISHING
31,10,3.31,-47.076,1089043620,261.6252,4.75,FISHING
31,10,3.302,-47.181,1089046800,265.6388,3.68,FISHING
31,10,3.313,-47.202,1089049260,297.6859,1.07,FISHING
31,10,3.318,-47.21,1089050400,302.0488,0.92,FISHING
31,10,3.334,-47.24,1089054000,298.1135,1.05,FISHING
31,10,3.355,-47.261,1089057600,315.0494,0.92,FISHING
31,10,3.368,-47.255,1089061200,24.7374,0.44,FISHING
31,10,3.37,-47.251,1089061980,63.3952,0.64,FISHING
31,10,3.385,-47.267,1089064800,313.2026,0.86,FISHING
31,10,3.399,-47.287,1089067620,305.0398,0.96,FISHING
31,10,3.403,-47.29,1089068400,323.1787,0.71,FISHING
31,10,3.418,-47.288,1089072000,7.5813,0.47,FISHING
31,10,3.403,-47.215,1089075600,101.6294,2.3,FISHING
31,10,3.406,-47.153,1089077880,87.2231,3.02,FISHING
31,10,3.406,-47.132,1089079200,89.9994,1.77,FISHING
31,10,3.402,-47.057,1089081840,93.056,3.16,FISHING
31,10,3.4,-47.046,1089082800,100.3223,1.29,FISHING
31,10,3.398,-47.008,1089084120,93.017,3.2,FISHING
31,10,3.394,-46.939,1089086400,93.3216,3.36,FISHING
31,10,3.389,-46.883,1089088920,95.1094,2.48,FISHING
31,10,3.389,-46.878,1089089700,89.9999,0.71,FISHING
31,10,3.382,-46.779,1089093600,94.0486,2.82,FISHING
31,10,3.376,-46.759,1089094560,106.7261,2.41,FISHING
31,10,3.356,-46.684,1089097200,104.9539,3.26,FISHING
31,10,3.343,-46.584,1089100800,97.4165,3.11,FISHING
31,10,3.366,-46.554,1089101880,52.4755,3.89,FISHING
31,10,3.424,-46.483,1089104400,50.7031,4.04,FISHING
31,10,3.509,-46.37,1089108120,52.9952,4.22,FISHING
31,10,3.611,-46.285,1089111600,39.7485,4.24,FISHING
31,10,3.724,-46.199,1089115200,37.2141,4.38,FISHING
31,10,3.836,-46.105,1089118800,39.9417,4.51,FISHING
31,10,3.925,-46.03,1089121680,40.0534,4.49,FISHING
31,10,3.946,-46.011,1089122400,42.0697,4.37,FISHING
31,10,3.983,-45.977,1089123660,42.5109,4.43,FISHING
31,10,4.005,-45.885,1089126000,76.5166,4.48,FISHING
32,10,4.002,-45.73,1089129600,91.1061,4.78,FISHING
32,10,3.948,-45.734,1089133200,184.2264,1.67,FISHING
32,10,3.923,-45.77,1089134460,235.16,3.86,FISHING
32,10,3.875,-45.846,1089136800,237.667,4.26,FISHING
32,10,3.791,-45.957,1089140400,232.8251,4.29,FISHING
32,10,3.697,-46.069,1089144000,229.9371,4.51,FISHING
32,10,3.622,-46.185,1089147480,237.0656,4.41,FISHING
32,10,3.543,-46.313,1089151200,238.2715,4.49,FISHING
32,10,3.49,-46.357,1089153420,219.6474,3.45,FISHING
32,10,3.489,-46.361,1089154800,255.9388,0.33,FISHING
32,10,3.478,-46.359,1089158400,169.7137,0.35,FISHING
32,10,3.468,-46.336,1089159900,113.5364,1.86,FISHING
32,10,3.482,-46.294,1089162000,71.5321,2.34,FISHING
32,10,3.489,-46.268,1089163320,74.9041,2.26,FISHING
32,10,3.506,-46.22,1089165600,70.4625,2.48,FISHING
32,10,3.515,-46.198,1089166680,67.7126,2.44,FISHING
32,10,3.551,-46.133,1089169200,60.9721,3.27,FISHING
32,10,3.555,-46.122,1089169800,69.9811,2.17,FISHING
32,10,3.601,-46.059,1089172800,53.8094,2.89,FISHING
32,10,3.608,-46.046,1089173520,61.6515,2.28,FISHING
32,10,3.63,-45.961,1089176400,75.4585,3.38,FISHING
32,10,3.637,-45.838,1089180000,86.7323,3.8,FISHING
32,10,3.645,-45.714,1089183600,86.2972,3.83,FISHING
32,10,3.624,-45.588,1089187620,99.477,3.53,FISHING
32,10,3.653,-45.491,1089190800,73.3201,3.53,FISHING
32,10,3.649,-45.39,1089193440,92.2693,4.25,FISHING
32,10,3.659,-45.346,1089194400,77.1691,4.69,FISHING
32,10,3.675,-45.225,1089198000,82.4483,3.76,FISHING
32,10,3.694,-45.182,1089199440,66.116,3.62,FISHING
32,10,3.707,-45.148,1089200580,69.0345,3.54,FISHING
32,10,3.724,-45.111,1089201600,65.2762,4.43,FISHING
32,10,3.787,-44.986,1089205200,63.1983,4.32,FISHING
32,10,3.8,-44.961,1089205980,62.4733,4.01,FISHING
32,10,3.849,-44.864,1089208800,63.1445,4.28,FISHING
32,10,3.859,-44.847,1089209400,59.4772,3.65,FISHING
32,10,3.908,-44.744,1089212220,64.5036,4.49,FISHING
32,10,3.968,-44.634,1089215340,61.3288,4.46,FISHING
32,10,3.982,-44.609,1089216000,60.6914,4.82,FISHING
32,10,4.023,-44.545,1089219540,57.2895,2.38,FISHING
32,10,3.922,-44.648,1089223200,225.4964,4.38,FISHING
32,10,3.785,-44.723,1089226800,208.6462,4.82,FISHING
32,10,3.656,-44.812,1089230400,214.5491,4.84,FISHING
32,10,3.559,-44.901,1089234000,222.4834,4.06,FISHING
32,10,3.44,-44.978,1089237600,212.8588,4.38,FISHING
32,10,3.385,-45.008,1089239040,208.5686,4.84,FISHING
32,10,3.292,-45.038,1089241200,197.8512,5.03,FISHING
32,10,3.249,-45.023,1089244800,160.7979,1.41,FISHING
32,10,3.238,-45.007,1089246120,124.551,1.63,FISHING
32,10,3.256,-44.961,1089248400,68.5968,2.41,FISHING
32,10,3.285,-44.895,1089251760,66.2433,2.38,FISHING
32,10,3.291,-44.851,1089255180,82.2209,1.44,FISHING
32,10,3.314,-44.783,1089259200,71.2818,1.98,FISHING
32,10,3.365,-44.698,1089262800,58.9908,3.06,FISHING
32,10,3.371,-44.668,1089264720,78.6701,1.77,FISHING
32,10,3.39,-44.623,1089266400,67.0723,3.23,FISHING
32,10,3.439,-44.547,1089270000,57.14,2.79,FISHING
32,10,3.508,-44.496,1089273240,36.4173,2.94,FISHING
32,10,3.556,-44.44,1089277200,49.3431,2.07,FISHING
32,10,3.578,-44.405,1089279180,57.7965,2.32,FISHING
32,10,3.591,-44.369,1089280800,70.1078,2.62,FISHING
32,10,3.681,-44.309,1089284400,33.6349,3.34,FISHING
32,10,3.802,-44.304,1089288000,2.361,3.74,FISHING
32,10,3.92,-44.299,1089291300,2.4207,3.98,FISHING
32,10,4.068,-44.285,1089295260,5.3903,4.17,FISHING
32,10,4.141,-44.28,1089297300,3.9081,3.99,FISHING
32,10,4.2,-44.279,1089298800,0.9684,4.37,FISHING
32,10,4.279,-44.281,1089300960,358.5538,4.07,FISHING
32,10,4.325,-44.283,1089302400,357.5175,3.56,FISHING
32,10,4.224,-44.287,1089304920,182.2618,4.46,FISHING
32,10,4.18,-44.285,1089306000,177.4044,4.53,FISHING
32,10,4.044,-44.25,1089309600,165.6023,4.34,FISHING
32,10,4.021,-44.239,1089310260,154.4949,4.29,FISHING
32,10,3.915,-44.2,1089313200,159.8434,4.27,FISHING
32,10,3.766,-44.2,1089316800,180,4.6,FISHING
32,10,3.662,-44.195,1089319320,177.2531,4.59,FISHING
32,10,3.614,-44.191,1089320400,175.2458,4.96,FISHING
32,10,3.465,-44.156,1089324000,166.8042,4.73,FISHING
32,10,3.437,-44.151,1089324720,169.8932,4.39,FISHING
32,10,3.401,-44.134,1089327600,154.7612,1.54,FISHING
32,10,3.393,-44.133,1089329820,172.8873,0.4,FISHING
32,10,3.373,-44.109,1089331200,129.854,2.51,FISHING
32,10,3.43,-44.097,1089334800,11.868,1.8,FISHING
32,10,3.445,-44.095,1089335460,7.5811,2.55,FISHING
32,10,3.476,-44.09,1089336900,9.1458,2.42,FISHING
32,10,3.501,-44.083,1089338400,15.6145,1.92,FISHING
32,10,3.541,-44.077,1089340260,8.5147,2.42,FISHING
32,10,3.563,-44.073,1089341100,10.2853,2.96,FISHING
32,10,3.578,-44.072,1089342000,3.8067,1.86,FISHING
32,10,3.618,-44.07,1089343980,2.8567,2.25,FISHING
32,10,3.653,-44.065,1089345600,8.1138,2.43,FISHING
32,10,3.668,-44.059,1089346860,21.7609,1.43,FISHING
32,10,3.698,-44.04,1089349200,32.2933,1.69,FISHING
32,10,3.718,-44.037,1089349980,8.5131,2.88,FISHING
32,10,3.798,-44.03,1089352800,4.9897,3.17,FISHING
32,10,3.862,-44.041,1089355680,350.2693,2.51,FISHING
32,10,3.879,-44.044,1089356400,350.0145,2.67,FISHING
32,10,3.947,-44.049,1089359040,355.8046,2.87,FISHING
32,10,3.965,-44.05,1089360000,356.8278,2.09,FISHING
32,10,4.014,-44.014,1089363600,36.2369,1.88,FISHING
32,10,4.015,-43.958,1089364980,88.9725,4.5,FISHING
32,10,4.005,-43.868,1089367200,96.3525,4.52,FISHING
32,10,3.997,-43.724,1089370800,93.1826,4.44,FISHING
32,10,4.001,-43.583,1089374400,88.3661,4.35,FISHING
32,10,4.001,-43.554,1089375180,89.999,4.12,FISHING
32,10,4.003,-43.497,1089376620,87.9835,4.39,FISHING
32,10,4.006,-43.439,1089378000,87.0298,4.67,FISHING
32,10,4.01,-43.296,1089381600,88.3888,4.41,FISHING
32,10,4.011,-43.259,1089382560,88.4467,4.28,FISHING
32,10,4.01,-43.157,1089385200,90.5595,4.29,FISHING
32,10,4.01,-43.088,1089387060,89.9976,4.11,FISHING
32,10,4.009,-43.022,1089388800,90.8679,4.21,FISHING
32,10,4.009,-42.983,1089389880,89.9986,4.01,FISHING
32,10,4.023,-43.012,1089392400,295.8255,1.42,FISHING
32,10,4.012,-43.14,1089395460,265.0807,4.66,FISHING
32,10,3.993,-43.305,1089399600,263.4211,4.45,FISHING
32,10,3.98,-43.445,1089403200,264.687,4.33,FISHING
32,10,3.974,-43.486,1089404220,261.656,4.51,FISHING
32,10,3.984,-43.512,1089404580,291.0848,8.59,FISHING
32,10,3.945,-43.582,1089406800,240.82,4.01,FISHING
32,10,3.89,-43.703,1089410400,245.5097,4.1,FISHING
32,10,3.875,-43.723,1089411060,233.0676,4.21,FISHING
32,10,3.857,-43.732,1089414420,206.5132,0.67,FISHING
32,10,3.838,-43.72,1089417600,147.7823,0.79,FISHING
32,10,3.854,-43.697,1089420360,55.1142,1.13,FISHING
32,10,3.86,-43.679,1089421200,71.5254,2.51,FISHING
32,10,3.861,-43.66,1089421800,86.9797,3.52,FISHING
32,10,3.894,-43.589,1089424800,65.0189,2.9,FISHING
32,10,3.906,-43.561,1089426600,66.7523,1.88,FISHING
32,10,3.91,-43.542,1089427500,78.0838,2.39,FISHING
32,10,3.911,-43.528,1089428400,85.9044,1.73,FISHING
32,10,3.942,-43.418,1089432000,74.2222,3.52,FISHING
32,10,3.964,-43.356,1089434520,70.4182,2.9,FISHING
32,10,3.97,-43.326,1089435600,78.6626,3.14,FISHING
32,10,3.96,-43.247,1089439200,97.2287,2.45,FISHING
32,10,3.966,-43.201,1089440760,82.5494,3.3,FISHING
32,10,3.984,-43.156,1089442800,68.1494,2.64,FISHING
32,10,4.003,-43.096,1089444720,72.3865,3.64,FISHING
32,10,4.006,-43.049,1089446400,86.3372,3.11,FISHING
32,11,3.985,-42.94,1089450000,100.9272,3.42,NOT_FISHING
32,11,3.98,-42.907,1089450900,98.635,4.11,NOT_FISHING
32,11,3.963,-42.803,1089453600,99.3019,4.33,NOT_FISHING
32,11,3.942,-42.679,1089456840,99.6303,4.31,NOT_FISHING
32,11,3.925,-42.543,1089460200,97.137,4.53,NOT_FISHING
32,11,3.919,-42.508,1089461100,99.7488,4.38,NOT_FISHING
32,11,3.905,-42.374,1089464400,95.9737,4.53,NOT_FISHING
32,11,3.9,-42.304,1089466140,94.0927,4.47,NOT_FISHING
32,11,3.898,-42.229,1089468000,91.5285,4.47,NOT_FISHING
32,11,3.885,-42.082,1089471600,95.0605,4.55,NOT_FISHING
32,11,3.88,-42.04,1089472680,96.803,4.34,NOT_FISHING
32,11,3.873,-41.96,1089474660,95.0093,4.5,NOT_FISHING
33,11,3.861,-41.795,1089478800,94.1635,4.43,NOT_FISHING
33,11,3.856,-41.733,1089480600,94.619,3.83,NOT_FISHING
33,11,3.847,-41.67,1089482400,98.1461,3.92,NOT_FISHING
33,11,3.832,-41.545,1089486000,96.8538,3.88,NOT_FISHING
33,11,3.814,-41.417,1089489600,98.0181,3.98,NOT_FISHING
33,11,3.81,-41.396,1089490200,100.8069,3.95,NOT_FISHING
33,11,3.791,-41.287,1089493200,99.9057,4.09,NOT_FISHING
33,11,3.768,-41.182,1089496140,102.378,4.06,NOT_FISHING
33,11,3.761,-41.156,1089496800,105.0987,4.53,NOT_FISHING
33,11,3.74,-41.063,1089499200,102.7477,4.41,NOT_FISHING
33,11,3.729,-41.017,1089500400,103.4747,4.37,NOT_FISHING
33,11,3.697,-40.879,1089504000,103.0773,4.37,NOT_FISHING
33,11,3.673,-40.773,1089507120,102.7797,3.87,NOT_FISHING
33,11,3.634,-40.628,1089511200,105.079,4.08,NOT_FISHING
33,11,3.624,-40.585,1089512460,103.1159,3.89,NOT_FISHING
33,11,3.606,-40.501,1089514800,102.1155,4.07,NOT_FISHING
33,11,3.576,-40.373,1089518400,103.2116,4.05,NOT_FISHING
33,11,3.566,-40.332,1089519540,103.7313,4.11,NOT_FISHING
33,11,3.546,-40.246,1089522000,103.1136,3.98,NOT_FISHING
33,11,3.511,-40.102,1089526020,103.6817,4.09,NOT_FISHING
33,11,3.488,-39.985,1089529200,101.1381,4.16,NOT_FISHING
33,11,3.481,-39.946,1089530280,100.1928,4.07,NOT_FISHING
33,11,3.468,-39.853,1089532800,97.9692,4.14,NOT_FISHING
33,12,3.452,-39.729,1089536220,97.3619,4.06,FISHING
33,12,3.402,-39.678,1089539340,134.4825,2.54,FISHING
33,12,3.379,-39.688,1089540000,203.4622,4.22,FISHING
33,12,3.255,-39.745,1089543600,204.6524,4.21,FISHING
33,12,3.197,-39.774,1089545280,206.5295,4.29,FISHING
33,12,3.179,-39.812,1089546420,244.6205,4.1,FISHING
33,12,3.18,-39.847,1089547200,271.6401,4.98,FISHING
33,12,3.238,-39.959,1089550800,297.4176,3.89,FISHING
33,12,3.305,-39.947,1089552360,10.1377,4.85,FISHING
33,12,3.397,-39.93,1089554400,10.4512,5.1,FISHING
33,12,3.568,-39.894,1089558300,11.8662,4.98,FISHING
33,12,3.629,-39.883,1089559680,10.2021,4.99,FISHING
33,12,3.664,-39.924,1089561600,310.5447,3.12,FISHING
33,12,3.666,-39.923,1089565680,26.5181,0.06,FISHING
33,12,3.682,-39.934,1089568800,325.5468,0.69,FISHING
33,12,3.686,-39.923,1089572400,69.9784,0.36,FISHING
33,12,3.706,-39.936,1089575880,327.031,0.76,FISHING
33,12,3.726,-39.946,1089579600,333.4835,0.67,FISHING
33,12,3.739,-39.953,1089582120,331.7502,0.65,FISHING
33,12,3.743,-39.954,1089583200,345.9925,0.42,FISHING
33,12,3.714,-39.939,1089584400,152.6991,3.02,FISHING
33,12,3.702,-39.931,1089586800,146.3651,0.67,FISHING
33,12,3.707,-39.937,1089590640,309.8647,0.23,FISHING
33,12,3.701,-39.939,1089591480,198.3991,0.84,FISHING
33,12,3.666,-39.932,1089594000,168.7126,1.57,FISHING
33,12,3.594,-39.95,1089597600,194.0098,2.29,FISHING
33,12,3.51,-39.982,1089601200,200.8188,2.78,FISHING
33,12,3.431,-40.022,1089604800,206.8133,2.73,FISHING
33,12,3.393,-39.983,1089608400,134.3056,1.68,FISHING
33,12,3.387,-39.907,1089610980,94.5196,3.28,FISHING
33,12,3.382,-39.881,1089612000,100.9033,2.88,FISHING
33,12,3.438,-39.83,1089615600,42.2725,2.34,FISHING
33,12,3.525,-39.785,1089619200,27.3053,3.02,FISHING
33,12,3.582,-39.794,1089622020,351.0446,2.28,FISHING
33,12,3.584,-39.779,1089622800,82.3902,2.15,FISHING
33,12,3.583,-39.645,1089626400,90.4242,4.13,FISHING
33,12,3.583,-39.512,1089630000,89.9958,4.1,FISHING
33,12,3.581,-39.472,1089631080,92.8667,4.12,FISHING
33,12,3.578,-39.379,1089633600,91.8483,4.1,FISHING
33,12,3.582,-39.228,1089637620,88.4749,4.17,FISHING
33,12,3.583,-39.103,1089640800,89.5368,4.36,FISHING
33,12,3.585,-38.998,1089643560,88.9034,4.22,FISHING
33,12,3.585,-38.964,1089644400,89.9989,4.49,FISHING
33,12,3.591,-38.824,1089648000,87.5368,4.32,FISHING
33,12,3.598,-38.816,1089650640,48.7579,0.45,FISHING
33,12,3.601,-38.854,1089651600,274.5241,4.41,FISHING
33,12,3.607,-38.995,1089655200,272.4459,4.35,FISHING
33,12,3.612,-39.138,1089658800,272.011,4.41,FISHING
33,12,3.616,-39.249,1089661680,272.0714,4.28,FISHING
33,12,3.616,-39.276,1089662400,270.0009,4.16,FISHING
33,12,3.626,-39.416,1089666000,274.0982,4.33,FISHING
33,12,3.632,-39.493,1089667920,274.467,4.46,FISHING
33,12,3.639,-39.56,1089669600,275.9786,4.45,FISHING
33,12,3.65,-39.668,1089673200,275.8308,3.35,FISHING
33,12,3.656,-39.665,1089676800,26.5184,0.21,FISHING
33,12,3.644,-39.589,1089680400,98.9881,2.37,FISHING
33,12,3.623,-39.536,1089682680,111.6526,2.78,FISHING
33,12,3.603,-39.497,1089684000,117.1948,3.69,FISHING
33,12,3.569,-39.439,1089687600,120.4263,2.07,FISHING
33,12,3.548,-39.385,1089689160,111.2862,4.12,FISHING
33,12,3.544,-39.362,1089690300,99.8836,2.27,FISHING
33,12,3.543,-39.341,1089691200,92.7309,2.59,FISHING
33,12,3.547,-39.257,1089694800,87.2659,2.59,FISHING
33,12,3.559,-39.25,1089695700,30.2083,1.72,FISHING
33,12,3.563,-39.188,1089698400,86.2996,2.55,FISHING
33,12,3.554,-39.099,1089702000,95.7826,2.76,FISHING
33,12,3.543,-39.02,1089705600,97.9395,2.46,FISHING
33,12,3.533,-38.985,1089708180,105.9732,1.57,FISHING
33,12,3.533,-38.977,1089709200,89.9998,0.87,FISHING
33,13,3.523,-38.839,1089712800,94.1482,4.27,NOT_FISHING
33,13,3.518,-38.789,1089714120,95.7198,4.23,NOT_FISHING
33,13,3.508,-38.748,1089715260,103.7305,4.11,NOT_FISHING
33,13,3.496,-38.705,1089716400,105.6192,4.35,NOT_FISHING
33,13,3.465,-38.573,1089720000,103.2359,4.18,NOT_FISHING
33,13,3.454,-38.53,1089721200,104.3731,4.11,NOT_FISHING
33,13,3.441,-38.477,1089722580,103.804,4.39,NOT_FISHING
33,13,3.432,-38.44,1089723600,103.6939,4.14,NOT_FISHING
33,13,3.4,-38.303,1089727200,103.1657,4.34,NOT_FISHING
33,13,3.393,-38.274,1089727980,103.5926,4.25,NOT_FISHING
33,13,3.367,-38.168,1089730800,103.8016,4.3,NOT_FISHING
33,13,3.336,-38.03,1089734400,102.6776,4.36,NOT_FISHING
33,13,3.325,-37.987,1089735600,104.3714,4.11,NOT_FISHING
33,13,3.308,-37.892,1089738000,100.1595,4.46,NOT_FISHING
33,13,3.289,-37.754,1089741540,97.8481,4.37,NOT_FISHING
33,13,3.271,-37.614,1089745200,97.3343,4.28,NOT_FISHING
33,13,3.258,-37.518,1089747780,97.7215,4.17,NOT_FISHING
33,13,3.253,-37.478,1089748800,97.1353,4.39,NOT_FISHING
33,13,3.235,-37.34,1089752400,97.4393,4.29,NOT_FISHING
33,13,3.231,-37.312,1089753120,98.1421,4.36,NOT_FISHING
33,13,3.227,-37.28,1089753960,97.1353,4.26,NOT_FISHING
33,13,3.215,-37.201,1089756000,98.6484,4.35,NOT_FISHING
33,13,3.195,-37.065,1089759600,98.375,4.24,NOT_FISHING
33,13,3.182,-36.989,1089761580,99.7193,4.32,NOT_FISHING
33,13,3.173,-36.928,1089763200,98.404,4.23,NOT_FISHING
33,13,3.151,-36.791,1089766800,99.1328,4.28,NOT_FISHING
33,13,3.146,-36.763,1089767520,100.1389,4.39,NOT_FISHING
33,13,3.137,-36.709,1089768960,99.4748,4.22,NOT_FISHING
33,13,3.127,-36.653,1089770400,100.138,4.39,NOT_FISHING
33,13,3.107,-36.52,1089774000,98.5607,4.15,NOT_FISHING
33,13,3.103,-36.489,1089774840,97.3622,4.13,NOT_FISHING
33,13,3.088,-36.388,1089777600,98.457,4.11,NOT_FISHING
33,13,3.071,-36.251,1089781320,97.08,4.12,NOT_FISHING
33,13,3.055,-36.127,1089784800,97.3595,3.99,NOT_FISHING
33,13,3.043,-36.053,1089787020,99.2219,3.75,NOT_FISHING
33,13,3.039,-36.005,1089788400,94.7691,3.88,NOT_FISHING
33,13,3.03,-35.882,1089792000,94.1875,3.8,NOT_FISHING
33,13,3.026,-35.821,1089793860,93.7553,3.65,NOT_FISHING
33,13,3.025,-35.76,1089795600,90.9389,3.89,NOT_FISHING
33,14,3.014,-35.645,1089799200,95.4684,3.56,FISHING
33,14,2.965,-35.656,1089802800,192.6362,1.55,FISHING
33,14,2.895,-35.778,1089806280,240.1248,4.49,FISHING
33,14,2.877,-35.809,1089807120,239.8278,4.74,FISHING
33,14,2.817,-35.914,1089810000,240.2272,4.66,FISHING
33,14,2.743,-36.042,1089813600,239.9406,4.56,FISHING
33,14,2.719,-36.083,1089814740,239.6293,4.63,FISHING
33,14,2.664,-36.171,1089817200,237.9683,4.69,FISHING
34,14,2.58,-36.306,1089820980,238.0854,4.67,FISHING
34,14,2.52,-36.416,1089824400,241.3681,4.07,FISHING
34,14,2.516,-36.438,1089826920,259.6859,0.99,FISHING
34,14,2.515,-36.446,1089828000,262.8684,0.83,FISHING
34,14,2.511,-36.472,1089831600,261.2461,0.81,FISHING
34,14,2.508,-36.485,1089833160,256.9936,0.95,FISHING
34,14,2.505,-36.499,1089835200,257.8943,0.78,FISHING
34,14,2.501,-36.527,1089838800,261.8628,0.87,FISHING
34,14,2.501,-36.532,1089839640,270.0001,0.66,FISHING
34,14,2.486,-36.526,1089842400,158.2172,0.65,FISHING
34,14,2.482,-36.491,1089846420,96.5251,0.97,FISHING
34,14,2.479,-36.489,1089849600,146.3347,0.13,FISHING
34,14,2.521,-36.443,1089852660,47.5744,2.26,FISHING
34,14,2.565,-36.418,1089854640,29.5797,2.84,FISHING
34,14,2.605,-36.379,1089856800,44.2447,2.87,FISHING
34,14,2.65,-36.328,1089860400,48.5453,2.1,FISHING
34,14,2.727,-36.252,1089864000,44.5922,3.34,FISHING
34,14,2.757,-36.221,1089865680,45.9056,2.85,FISHING
34,14,2.786,-36.188,1089867600,48.6573,2.54,FISHING
34,14,2.86,-36.118,1089871200,43.3724,3.14,FISHING
34,14,2.879,-36.102,1089871920,40.0651,3.83,FISHING
34,14,2.933,-36.056,1089874800,40.3885,2.74,FISHING
34,14,2.999,-35.991,1089878400,44.5226,2.86,FISHING
34,14,3.019,-35.971,1089879540,44.96,2.76,FISHING
34,14,3.077,-35.923,1089882000,39.5696,3.4,FISHING
34,14,3.131,-35.877,1089885480,40.3833,2.27,FISHING
34,14,3.235,-35.793,1089889200,38.882,3.99,FISHING
34,14,3.293,-35.763,1089890880,27.3111,4.32,FISHING
34,14,3.354,-35.734,1089892560,25.3887,4.47,FISHING
34,14,3.426,-35.699,1089894540,25.8844,4.49,FISHING
34,14,3.495,-35.664,1089896400,26.853,4.62,FISHING
34,14,3.561,-35.63,1089898200,27.2101,4.58,FISHING
34,14,3.626,-35.594,1089900000,28.9308,4.59,FISHING
34,14,3.653,-35.581,1089900780,25.6644,4.27,FISHING
34,14,3.756,-35.523,1089903600,29.3311,4.66,FISHING
34,14,3.805,-35.473,1089905580,45.5147,3.93,FISHING
34,14,3.804,-35.414,1089907200,90.9712,4.04,FISHING
34,14,3.804,-35.301,1089910800,89.9963,3.48,FISHING
34,14,3.808,-35.305,1089911820,315.0634,0.62,FISHING
34,14,3.816,-35.312,1089914400,318.8772,0.46,FISHING
34,14,3.831,-35.325,1089918000,319.1492,0.61,FISHING
34,14,3.835,-35.328,1089919200,323.1918,0.46,FISHING
34,14,3.847,-35.332,1089921600,341.6038,0.59,FISHING
34,14,3.86,-35.339,1089924540,331.7536,0.56,FISHING
34,14,3.863,-35.341,1089925200,326.3701,0.61,FISHING
34,14,3.88,-35.352,1089928800,327.1548,0.63,FISHING
34,14,3.875,-35.342,1089929940,116.6173,1.09,FISHING
34,14,3.857,-35.319,1089931080,128.1096,2.84,FISHING
34,14,3.861,-35.324,1089932400,308.7234,0.54,FISHING
34,14,3.868,-35.33,1089936000,319.4633,0.28,FISHING
34,14,3.872,-35.35,1089937260,281.3358,1.8,FISHING
34,14,3.884,-35.422,1089939600,279.4861,3.46,FISHING
34,14,3.87,-35.531,1089943740,262.6681,2.95,FISHING
34,14,3.829,-35.577,1089946260,228.2265,2.72,FISHING
34,14,3.757,-35.644,1089950400,222.8795,2.64,FISHING
34,14,3.735,-35.66,1089951360,215.9696,3.15,FISHING
34,14,3.675,-35.703,1089954000,215.5726,3.11,FISHING
34,14,3.591,-35.725,1089957300,194.6489,2.93,FISHING
34,14,3.533,-35.74,1089961200,194.4738,1.71,FISHING
34,14,3.444,-35.795,1089965220,211.6693,2.89,FISHING
34,14,3.426,-35.835,1089968400,245.7349,1.53,FISHING
34,14,3.528,-35.835,1089970920,0,4.5,FISHING
34,14,3.576,-35.835,1089972000,0,4.94,FISHING
34,14,3.655,-35.729,1089975600,53.2454,4.08,FISHING
34,14,3.695,-35.671,1089977400,55.3507,4.35,FISHING
34,14,3.736,-35.612,1089979200,55.1456,4.43,FISHING
34,14,3.792,-35.525,1089981900,57.1723,4.25,FISHING
34,14,3.797,-35.474,1089983340,84.3868,3.95,FISHING
34,14,3.8,-35.359,1089986460,88.4986,4.09,FISHING
34,14,3.805,-35.224,1089990000,87.8698,4.23,FISHING
34,14,3.806,-35.132,1089992400,89.3728,4.25,FISHING
34,14,3.804,-35.086,1089993600,92.4935,4.26,FISHING
34,14,3.807,-35.01,1089997200,87.732,2.34,FISHING
34,14,3.816,-35.021,1090000800,309.352,0.44,FISHING
34,14,3.827,-35.033,1090004520,312.5744,0.49,FISHING
34,14,3.836,-35.042,1090008000,315.0644,0.41,FISHING
34,14,3.847,-35.05,1090011600,324.0342,0.42,FISHING
